time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965016,549302,216846,0.0018310546875,7.796000003814697,96,10,0,1980-01-06T03:03:36,1633357258.355156,2021-10-04T17:20:58
315965022,309289,222606,0.00274658203125,7.791999816894531,148,10,0,1980-01-06T03:03:42,1633357265.114928,2021-10-04T17:21:05
315965029,677261,229974,0.00274658203125,7.791999816894531,210,10,0,1980-01-06T03:03:49,1633357271.9153929,2021-10-04T17:21:11
315965037,6528,237303,0.0018310546875,7.840000152587891,16,10,0,1980-01-06T03:03:57,1633357280.765025,2021-10-04T17:21:20
315965050,206666,250503,0.0018310546875,7.76800012588501,130,10,0,1980-01-06T03:04:10,1633357293.8350399,2021-10-04T17:21:33
315965057,547258,257843,nan,nan,198,10,0,1980-01-06T03:04:17,1633357300.618144,2021-10-04T17:21:40
315965064,898592,265195,0.0018310546875,7.815999984741211,4,10,0,1980-01-06T03:04:24,1633357307.4351358,2021-10-04T17:21:47
315965070,739317,271036,0.00274658203125,7.783999919891357,56,10,0,1980-01-06T03:04:30,1633357313.6252809,2021-10-04T17:21:53
315965078,116529,278413,0.00274658203125,7.783999919891357,118,10,0,1980-01-06T03:04:38,1633357320.435277,2021-10-04T17:22:00
315965084,78806,284375,nan,nan,170,10,0,1980-01-06T03:04:44,1633357326.585772,2021-10-04T17:22:06
315965091,418863,291715,nan,nan,232,10,0,1980-01-06T03:04:51,1633357333.385716,2021-10-04T17:22:13
315965097,309327,297606,0.00274658203125,7.716000080108643,28,10,0,1980-01-06T03:04:57,1633357340.185441,2021-10-04T17:22:20
315965106,49604,306304,nan,nan,106,10,0,1980-01-06T03:05:06,1633357349.0060918,2021-10-04T17:22:29
315965111,798683,312053,0.0018310546875,7.835999965667725,158,10,0,1980-01-06T03:05:11,1633357355.245705,2021-10-04T17:22:35
315965119,191667,319446,0.00274658203125,7.783999919891357,220,10,0,1980-01-06T03:05:19,1633357361.9861288,2021-10-04T17:22:41
315965125,92199,325346,0.0018310546875,7.835999965667725,16,10,0,1980-01-06T03:05:25,1633357368.765668,2021-10-04T17:22:48
315965132,460914,332715,0.00274658203125,7.828000068664551,78,10,0,1980-01-06T03:05:32,1633357375.586076,2021-10-04T17:22:55
315965139,709332,339964,nan,nan,146,10,0,1980-01-06T03:05:39,1633357381.8073719,2021-10-04T17:23:01
315965145,538966,345793,nan,nan,192,10,0,1980-01-06T03:05:45,1633357389.125792,2021-10-04T17:23:09
315965152,821505,353076,0.0018310546875,7.796000003814697,4,10,0,1980-01-06T03:05:52,1633357395.336165,2021-10-04T17:23:15
315965160,160324,360415,0.00274658203125,7.791999816894531,66,10,0,1980-01-06T03:06:00,1633357402.16572,2021-10-04T17:23:22
315965165,998656,366253,0.0018310546875,7.796000003814697,118,10,0,1980-01-06T03:06:05,1633357408.366461,2021-10-04T17:23:28
315965173,378661,373633,0.0018310546875,7.831999778747559,180,10,0,1980-01-06T03:06:13,1633357417.926429,2021-10-04T17:23:37
315965179,198531,379453,0.0018310546875,7.5279998779296875,232,10,0,1980-01-06T03:06:19,1633357423.546413,2021-10-04T17:23:43
315965187,971296,388226,0.0018310546875,7.788000106811523,48,10,0,1980-01-06T03:06:27,1633357430.896481,2021-10-04T17:23:50
315965193,818543,394073,nan,nan,100,10,0,1980-01-06T03:06:33,1633357437.0962129,2021-10-04T17:23:57
315965201,329633,401463,0.00274658203125,7.703999996185303,168,10,0,1980-01-06T03:06:41,1633357443.9264128,2021-10-04T17:24:03
315965207,200037,407333,nan,nan,220,10,0,1980-01-06T03:06:47,1633357450.1178288,2021-10-04T17:24:10
315965215,969478,416103,0.00274658203125,7.776000022888184,36,10,0,1980-01-06T03:06:55,1633357457.536628,2021-10-04T17:24:17
315965221,759603,421893,0.00274658203125,7.776000022888184,88,10,0,1980-01-06T03:07:01,1633357463.716073,2021-10-04T17:24:23
315965243,712238,443846,0.003662109375,7.771999835968018,24,10,0,1980-01-06T03:07:23,1633357486.236845,2021-10-04T17:24:46
315965249,569605,449703,0.00274658203125,7.823999881744385,76,10,0,1980-01-06T03:07:29,1633357492.456605,2021-10-04T17:24:52
315965257,2920,457136,nan,nan,138,10,0,1980-01-06T03:07:37,1633357499.3282728,2021-10-04T17:24:59
315965262,912244,463046,0.00457763671875,7.711999893188477,190,10,0,1980-01-06T03:07:42,1633357505.5465438,2021-10-04T17:25:05
315965270,222231,470356,0.00457763671875,7.78000020980835,252,10,0,1980-01-06T03:07:50,1633357512.9476209,2021-10-04T17:25:12
315965276,206880,476340,nan,nan,48,10,0,1980-01-06T03:07:56,1633357519.1077008,2021-10-04T17:25:19
315965283,679481,483813,0.00274658203125,7.800000190734863,116,10,0,1980-01-06T03:08:03,1633357525.866477,2021-10-04T17:25:25
315965289,529620,489663,0.00274658203125,7.78000020980835,168,10,0,1980-01-06T03:08:09,1633357532.126345,2021-10-04T17:25:32
315965296,950016,497083,nan,nan,230,10,0,1980-01-06T03:08:16,1633357538.9264169,2021-10-04T17:25:38
315965311,558106,511656,0.0018310546875,7.815999984741211,104,10,0,1980-01-06T03:08:31,1633357554.646517,2021-10-04T17:25:54
315965317,358105,517456,0.0018310546875,7.815999984741211,150,10,0,1980-01-06T03:08:37,1633357561.486644,2021-10-04T17:26:01
315965324,737583,524835,0.0018310546875,7.480000019073486,218,10,0,1980-01-06T03:08:44,1633357568.266705,2021-10-04T17:26:08
315965332,107666,532205,0.0018310546875,7.696000099182129,24,10,0,1980-01-06T03:08:52,1633357574.4671478,2021-10-04T17:26:14
315965339,497702,539595,nan,nan,86,10,0,1980-01-06T03:08:59,1633357581.2666118,2021-10-04T17:26:21
315965345,388249,545486,0.00274658203125,7.763999938964844,138,10,0,1980-01-06T03:09:05,1633357587.5473049,2021-10-04T17:26:27
315965352,725849,552823,0.0018310546875,7.78000020980835,206,10,0,1980-01-06T03:09:12,1633357594.3769329,2021-10-04T17:26:34
315965358,515702,558613,nan,nan,2,10,0,1980-01-06T03:09:18,1633357601.247788,2021-10-04T17:26:41
315965365,945468,566043,0.0018310546875,7.808000087738037,64,10,0,1980-01-06T03:09:25,1633357610.096813,2021-10-04T17:26:50
315965380,535361,580633,0.00274658203125,7.760000228881836,188,10,0,1980-01-06T03:09:40,1633357623.2373998,2021-10-04T17:27:03
315965386,381471,586479,0.0018310546875,7.808000087738037,240,10,0,1980-01-06T03:09:46,1633357629.437156,2021-10-04T17:27:09
315965393,715340,593813,0.00457763671875,7.748000144958496,52,10,0,1980-01-06T03:09:53,1633357636.856832,2021-10-04T17:27:16
315965401,377256,601243,0.00457763671875,7.684000015258789,114,10,0,1980-01-06T03:10:01,1633357643.7074769,2021-10-04T17:27:23
315965408,647909,608513,0.00457763671875,7.751999855041504,176,10,0,1980-01-06T03:10:08,1633357650.516636,2021-10-04T17:27:30
315965414,589539,614455,0.00274658203125,7.800000190734863,228,10,0,1980-01-06T03:10:14,1633357656.747565,2021-10-04T17:27:36
315965421,840018,621706,0.00457763671875,7.751999855041504,34,10,0,1980-01-06T03:10:21,1633357663.5487769,2021-10-04T17:27:43
315965427,659694,627525,0.00274658203125,7.803999900817871,86,10,0,1980-01-06T03:10:27,1633357669.8068168,2021-10-04T17:27:49
315965435,20018,634886,0.0018310546875,7.736000061035156,148,10,0,1980-01-06T03:10:35,1633357678.677809,2021-10-04T17:27:58
315965442,337391,642203,0.0018310546875,7.800000190734863,216,10,0,1980-01-06T03:10:42,1633357685.456744,2021-10-04T17:28:05
315965449,597738,649463,nan,nan,22,10,0,1980-01-06T03:10:49,1633357692.247112,2021-10-04T17:28:12
315965455,397386,655263,0.00457763671875,7.748000144958496,74,10,0,1980-01-06T03:10:55,1633357698.487685,2021-10-04T17:28:18
315965462,710077,662576,0.0018310546875,7.671999931335449,136,10,0,1980-01-06T03:11:02,1633357705.287153,2021-10-04T17:28:25
315965468,600017,668466,0.00457763671875,7.460000038146973,188,10,0,1980-01-06T03:11:08,1633357711.527837,2021-10-04T17:28:31
315965475,917381,675783,0.00457763671875,7.688000202178955,250,10,0,1980-01-06T03:11:15,1633357718.358556,2021-10-04T17:28:38
315965483,177387,683043,0.00457763671875,7.760000228881836,56,10,0,1980-01-06T03:11:23,1633357725.6882129,2021-10-04T17:28:45
315965490,507360,690373,0.0018310546875,7.771999835968018,124,10,0,1980-01-06T03:11:30,1633357734.60702,2021-10-04T17:28:54
315965496,337261,696203,0.00457763671875,7.739999771118164,176,10,0,1980-01-06T03:11:36,1633357738.116909,2021-10-04T17:28:58
315965505,174855,704953,0.00457763671875,7.736000061035156,248,10,0,1980-01-06T03:11:45,1633357747.667153,2021-10-04T17:29:07
315965511,14855,710793,nan,7.783999919891357,44,10,0,1980-01-06T03:11:51,1633357753.897593,2021-10-04T17:29:13
315965518,287697,718066,0.00457763671875,7.664000034332275,106,10,0,1980-01-06T03:11:58,1633357760.7488048,2021-10-04T17:29:20
315965524,127620,723906,0.00457763671875,7.736000061035156,158,10,0,1980-01-06T03:12:04,1633357766.9471369,2021-10-04T17:29:26
315965531,455206,731233,0.00457763671875,7.739999771118164,226,10,0,1980-01-06T03:12:11,1633357774.357017,2021-10-04T17:29:34
315965537,347686,737126,0.00457763671875,7.771999835968018,16,10,0,1980-01-06T03:12:17,1633357780.6672049,2021-10-04T17:29:40
315965546,74992,745853,0.0018310546875,7.696000099182129,94,10,0,1980-01-06T03:12:26,1633357787.4794679,2021-10-04T17:29:47
315965551,894938,751673,0.00457763671875,7.73199987411499,146,10,0,1980-01-06T03:12:31,1633357793.757225,2021-10-04T17:29:53
315965559,155010,758933,0.0018310546875,7.78000020980835,208,10,0,1980-01-06T03:12:39,1633357800.5884678,2021-10-04T17:30:00
315965564,974969,764753,0.00457763671875,7.73199987411499,4,10,0,1980-01-06T03:12:44,1633357806.8270838,2021-10-04T17:30:06
315965573,647767,773426,0.0018310546875,7.783999919891357,82,10,0,1980-01-06T03:12:53,1633357816.986912,2021-10-04T17:30:16
315965579,444856,779223,nan,7.708000183105469,128,10,0,1980-01-06T03:12:59,1633357822.6373398,2021-10-04T17:30:22
315965588,145124,787923,nan,nan,206,10,0,1980-01-06T03:13:08,1633357830.1794128,2021-10-04T17:30:30
315965593,944996,793723,0.00457763671875,7.723999977111816,2,10,0,1980-01-06T03:13:13,1633357836.437021,2021-10-04T17:30:36
315965601,394539,801133,nan,nan,64,10,0,1980-01-06T03:13:21,1633357843.3188078,2021-10-04T17:30:43
315965607,177083,806916,nan,nan,116,10,0,1980-01-06T03:13:27,1633357849.547132,2021-10-04T17:30:49
315965615,926739,815666,0.0018310546875,7.5,194,10,0,1980-01-06T03:13:35,1633357856.9068758,2021-10-04T17:30:56
315965620,266726,820006,0.00457763671875,7.447999954223633,230,10,0,1980-01-06T03:13:40,1633357863.197121,2021-10-04T17:31:03
315965629,64453,828803,nan,nan,52,10,0,1980-01-06T03:13:49,1633357872.0870209,2021-10-04T17:31:12
315965634,924088,834663,0.0018310546875,7.75600004196167,98,10,0,1980-01-06T03:13:54,1633357878.367564,2021-10-04T17:31:18
315965642,154463,841893,nan,nan,166,10,0,1980-01-06T03:14:02,1633357885.747521,2021-10-04T17:31:25
315965649,444053,849183,0.0018310546875,7.739999771118164,228,10,0,1980-01-06T03:14:09,1633357891.997076,2021-10-04T17:31:31
315965656,816389,856555,0.00274658203125,7.684000015258789,34,10,0,1980-01-06T03:14:16,1633357898.788509,2021-10-04T17:31:38
315965662,824039,862563,0.00457763671875,7.703999996185303,86,10,0,1980-01-06T03:14:22,1633357905.646884,2021-10-04T17:31:45
315965670,93946,869833,0.00457763671875,7.696000099182129,148,10,0,1980-01-06T03:14:30,1633357912.478276,2021-10-04T17:31:52
315965677,416822,877156,0.00457763671875,7.736000061035156,216,10,0,1980-01-06T03:14:37,1633357918.687301,2021-10-04T17:31:58
315965684,713974,884453,0.0018310546875,7.688000202178955,22,10,0,1980-01-06T03:14:44,1633357925.4769719,2021-10-04T17:32:05
315965690,534053,890273,0.0018310546875,7.748000144958496,74,10,0,1980-01-06T03:14:50,1633357931.7268848,2021-10-04T17:32:11
315965697,884141,897623,nan,nan,136,10,0,1980-01-06T03:14:57,1633357941.216917,2021-10-04T17:32:21
315965705,104762,904844,0.00457763671875,7.627999782562256,198,10,0,1980-01-06T03:15:05,1633357947.467305,2021-10-04T17:32:27
315965711,66306,910805,0.0018310546875,7.679999828338623,250,10,0,1980-01-06T03:15:11,1633357954.3072798,2021-10-04T17:32:34
315965718,314077,918053,0.00457763671875,7.691999912261963,56,10,0,1980-01-06T03:15:18,1633357960.6171489,2021-10-04T17:32:40
315965725,546708,925286,0.00457763671875,7.736000061035156,124,10,0,1980-01-06T03:15:25,1633357967.437165,2021-10-04T17:32:47
315965731,363939,931103,0.00457763671875,7.611999988555908,170,10,0,1980-01-06T03:15:31,1633357973.688901,2021-10-04T17:32:53
315965738,734083,938473,0.00457763671875,7.684000015258789,238,10,0,1980-01-06T03:15:38,1633357981.157088,2021-10-04T17:33:01
315965746,4067,945743,0.00274658203125,7.73199987411499,44,10,0,1980-01-06T03:15:46,1633357987.397192,2021-10-04T17:33:07
315965753,313962,953053,0.0018310546875,7.736000061035156,106,10,0,1980-01-06T03:15:53,1633357996.937005,2021-10-04T17:33:16
315965766,464253,966203,nan,nan,220,10,0,1980-01-06T03:16:06,1633358010.037292,2021-10-04T17:33:30
315965773,706945,973446,0.0018310546875,7.627999782562256,26,10,0,1980-01-06T03:16:13,1633358016.236992,2021-10-04T17:33:36
315965781,26573,980765,0.00274658203125,7.656000137329102,94,10,0,1980-01-06T03:16:21,1633358023.027297,2021-10-04T17:33:43
315965786,894091,986633,0.00274658203125,7.659999847412109,140,10,0,1980-01-06T03:16:26,1633358029.247412,2021-10-04T17:33:49
315965794,194427,993933,nan,nan,208,10,0,1980-01-06T03:16:34,1633358036.626852,2021-10-04T17:33:56
315965801,619345,1001333,0.00274658203125,7.6519999504089355,14,10,0,1980-01-06T03:16:41,1633358042.826712,2021-10-04T17:34:02
315965807,469362,1007183,0.003662109375,7.6519999504089355,66,10,0,1980-01-06T03:16:47,1633358049.73728,2021-10-04T17:34:09
315965814,702066,1014416,0.00274658203125,7.703999996185303,128,10,0,1980-01-06T03:16:54,1633358055.9771168,2021-10-04T17:34:15
315965821,959226,1021673,0.0018310546875,7.639999866485596,190,10,0,1980-01-06T03:17:01,1633358062.837777,2021-10-04T17:34:22
315965829,261980,1028976,0.0018310546875,7.699999809265137,2,10,0,1980-01-06T03:17:09,1633358071.857033,2021-10-04T17:34:31
315965836,512068,1036226,0.00274658203125,7.644000053405762,64,10,0,1980-01-06T03:17:16,1633358078.7067559,2021-10-04T17:34:38
315965842,389383,1042103,0.0018310546875,7.703999996185303,116,10,0,1980-01-06T03:17:22,1633358084.916733,2021-10-04T17:34:44
315965849,741562,1049455,0.0018310546875,7.572000026702881,178,10,0,1980-01-06T03:17:29,1633358092.327584,2021-10-04T17:34:52
315965857,9219,1056723,0.00274658203125,7.639999866485596,240,10,0,1980-01-06T03:17:37,1633358098.5569758,2021-10-04T17:34:58
315965862,791447,1062505,nan,nan,36,10,0,1980-01-06T03:17:42,1633358105.386833,2021-10-04T17:35:05
315965870,42063,1069756,0.00274658203125,7.556000232696533,98,10,0,1980-01-06T03:17:50,1633358111.6367278,2021-10-04T17:35:11
315965877,309352,1077023,0.00274658203125,7.627999782562256,160,10,0,1980-01-06T03:17:57,1633358119.0567238,2021-10-04T17:35:19
315965883,139357,1082853,0.00274658203125,7.624000072479248,212,10,0,1980-01-06T03:18:03,1633358127.2370849,2021-10-04T17:35:27
315965893,359349,1093073,0.3314208984375,7.48799991607666,44,10,0,1980-01-06T03:18:13,1633358136.2775118,2021-10-04T17:35:36
315965899,346166,1098814,nan,nan,96,10,0,1980-01-06T03:18:19,1633358142.5174038,2021-10-04T17:35:42
315965906,574709,1106043,0.30029296875,7.4120001792907715,158,10,0,1980-01-06T03:18:26,1633358150.0167198,2021-10-04T17:35:50
315965912,435036,1111903,nan,nan,210,10,0,1980-01-06T03:18:32,1633358156.3167129,2021-10-04T17:35:56
315965921,237388,1120706,0.00274658203125,7.5960001945495605,32,10,0,1980-01-06T03:18:41,1633358163.167297,2021-10-04T17:36:03
315965927,96979,1126565,0.00274658203125,7.656000137329102,84,10,0,1980-01-06T03:18:47,1633358169.436781,2021-10-04T17:36:09
315965934,334664,1133803,0.00274658203125,7.51200008392334,146,10,0,1980-01-06T03:18:54,1633358176.3674319,2021-10-04T17:36:16
315965941,685101,1141153,0.00274658203125,7.5879998207092285,208,10,0,1980-01-06T03:19:01,1633358185.126905,2021-10-04T17:36:25
315965951,867433,1151336,0.0018310546875,7.584000110626221,40,10,0,1980-01-06T03:19:11,1633358194.736872,2021-10-04T17:36:34
315965957,625003,1157093,0.0018310546875,7.239999771118164,92,10,0,1980-01-06T03:19:17,1633358201.019008,2021-10-04T17:36:41
315965964,915103,1164383,nan,nan,154,10,0,1980-01-06T03:19:24,1633358207.856484,2021-10-04T17:36:47
315965972,94686,1171563,0.00274658203125,7.567999839782715,216,10,0,1980-01-06T03:19:32,1633358214.107004,2021-10-04T17:36:54
315965977,976921,1177445,0.0018310546875,7.636000156402588,12,10,0,1980-01-06T03:19:37,1633358221.5467808,2021-10-04T17:37:01
315965985,244666,1184713,0.003662109375,7.5,74,10,0,1980-01-06T03:19:45,1633358229.126857,2021-10-04T17:37:09
315965995,517302,1194986,0.00274658203125,7.443999767303467,162,10,0,1980-01-06T03:19:55,1633358236.566653,2021-10-04T17:37:16
315966001,351596,1200783,0.00274658203125,7.455999851226807,214,10,0,1980-01-06T03:20:01,1633358242.806733,2021-10-04T17:37:22
315966008,661052,1208093,0.00274658203125,7.383999824523926,20,10,0,1980-01-06T03:20:08,1633358249.688369,2021-10-04T17:37:29
315966014,423754,1213856,0.00274658203125,7.455999851226807,72,10,0,1980-01-06T03:20:14,1633358256.006805,2021-10-04T17:37:36
315966021,861044,1221293,0.0018310546875,7.611999988555908,140,10,0,1980-01-06T03:20:21,1633358262.8365319,2021-10-04T17:37:42
315966029,11494,1228443,0.0018310546875,7.5320000648498535,202,10,0,1980-01-06T03:20:29,1633358273.726769,2021-10-04T17:37:53
315966039,451377,1238883,nan,nan,34,10,0,1980-01-06T03:20:39,1633358281.196712,2021-10-04T17:38:01
315966045,290926,1244723,nan,nan,86,10,0,1980-01-06T03:20:45,1633358287.5766208,2021-10-04T17:38:07
315966052,521288,1251953,nan,nan,148,10,0,1980-01-06T03:20:52,1633358294.4562519,2021-10-04T17:38:14
315966058,393171,1257825,0.0018310546875,7.363999843597412,200,10,0,1980-01-06T03:20:58,1633358301.346477,2021-10-04T17:38:21
315966065,581036,1265013,0.00274658203125,7.331999778747559,6,10,0,1980-01-06T03:21:05,1633358308.2765129,2021-10-04T17:38:28
315966072,931025,1272363,0.00274658203125,7.380000114440918,68,10,0,1980-01-06T03:21:12,1633358314.5467439,2021-10-04T17:38:34
315966080,193364,1279625,0.00274658203125,7.415999889373779,136,10,0,1980-01-06T03:21:20,1633358321.456441,2021-10-04T17:38:41
315966085,997085,1285429,0.00274658203125,7.452000141143799,182,10,0,1980-01-06T03:21:25,1633358327.7861888,2021-10-04T17:38:47
315966093,321771,1292754,0.0018310546875,7.383999824523926,250,10,0,1980-01-06T03:21:33,1633358336.857869,2021-10-04T17:38:56
315966100,683663,1300116,0.0018310546875,7.443999767303467,56,10,0,1980-01-06T03:21:40,1633358343.7165408,2021-10-04T17:39:03
315966107,903903,1307336,0.003662109375,7.492000102996826,118,10,0,1980-01-06T03:21:47,1633358350.626864,2021-10-04T17:39:10
315966115,167045,1314599,0.0018310546875,7.4679999351501465,180,10,0,1980-01-06T03:21:55,1633358356.9268239,2021-10-04T17:39:16
315966122,353671,1321786,0.003662109375,7.480000019073486,248,10,0,1980-01-06T03:22:02,1633358363.757897,2021-10-04T17:39:23
315966128,274026,1327706,0.00274658203125,7.5320000648498535,44,10,0,1980-01-06T03:22:08,1633358370.566161,2021-10-04T17:39:30
315966135,523664,1334956,0.003662109375,7.392000198364258,106,10,0,1980-01-06T03:22:15,1633358377.436677,2021-10-04T17:39:37
315966142,801524,1342233,nan,nan,168,10,0,1980-01-06T03:22:22,1633358383.7565,2021-10-04T17:39:43
315966157,441051,1356873,0.0018310546875,7.447999954223633,36,10,0,1980-01-06T03:22:37,1633358399.66644,2021-10-04T17:39:59
315966163,271360,1362703,nan,nan,88,10,0,1980-01-06T03:22:43,1633358406.566257,2021-10-04T17:40:06
315966170,601028,1370033,0.003662109375,7.223999977111816,156,10,0,1980-01-06T03:22:50,1633358412.8159769,2021-10-04T17:40:12
315966177,977111,1377409,0.0018310546875,7.291999816894531,218,10,0,1980-01-06T03:22:57,1633358420.2460558,2021-10-04T17:40:20
315966183,791029,1383223,0.00274658203125,7.308000087738037,14,10,0,1980-01-06T03:23:03,1633358426.565904,2021-10-04T17:40:26
315966191,141193,1390573,0.0018310546875,7.363999843597412,76,10,0,1980-01-06T03:23:11,1633358433.455989,2021-10-04T17:40:33
315966198,614395,1397833,nan,nan,138,10,0,1980-01-06T03:23:18,1633358439.776113,2021-10-04T17:40:39
315966205,863898,1405083,0.003662109375,7.308000087738037,200,10,0,1980-01-06T03:23:25,1633358446.6958199,2021-10-04T17:40:46
315966211,666658,1410886,0.003662109375,7.291999816894531,252,10,0,1980-01-06T03:23:31,1633358452.9966009,2021-10-04T17:40:52
315966219,63901,1418283,0.0018310546875,7.260000228881836,64,10,0,1980-01-06T03:23:39,1633358462.646888,2021-10-04T17:41:02
315966226,264426,1425483,0.0018310546875,7.251999855041504,126,10,0,1980-01-06T03:23:46,1633358468.9369168,2021-10-04T17:41:08
315966233,656136,1432875,0.0018310546875,7.447999954223633,188,10,0,1980-01-06T03:23:53,1633358476.4359438,2021-10-04T17:41:16
315966239,466654,1438686,0.0018310546875,7.355999946594238,240,10,0,1980-01-06T03:23:59,1633358482.7761328,2021-10-04T17:41:22
315966248,144034,1447363,0.0018310546875,7.3480000495910645,62,10,0,1980-01-06T03:24:08,1633358489.716213,2021-10-04T17:41:29
315966253,974271,1453193,nan,nan,108,10,0,1980-01-06T03:24:13,1633358496.0258598,2021-10-04T17:41:36
315966261,356012,1460575,0.0018310546875,7.335999965667725,176,10,0,1980-01-06T03:24:21,1633358502.925861,2021-10-04T17:41:42
315966267,96331,1466315,0.0018310546875,7.308000087738037,222,10,0,1980-01-06T03:24:27,1633358509.235836,2021-10-04T17:41:49
315966275,794052,1475013,0.0018310546875,7.4039998054504395,44,10,0,1980-01-06T03:24:35,1633358516.7763638,2021-10-04T17:41:56
315966281,617089,1480836,0.00274658203125,7.251999855041504,96,10,0,1980-01-06T03:24:41,1633358523.125741,2021-10-04T17:42:03
315966288,964653,1488184,nan,nan,158,10,0,1980-01-06T03:24:48,1633358532.296424,2021-10-04T17:42:12
315966296,256654,1495476,0.0018310546875,7.25600004196167,220,10,0,1980-01-06T03:24:56,1633358538.560876,2021-10-04T17:42:18
315966303,627343,1502793,0.003662109375,7.072000026702881,32,10,0,1980-01-06T03:25:03,1633358545.466209,2021-10-04T17:42:25
315966309,507484,1508673,0.0018310546875,7.1479997634887695,84,10,0,1980-01-06T03:25:09,1633358551.8857489,2021-10-04T17:42:31
315966316,777453,1515943,0.003662109375,7.236000061035156,146,10,0,1980-01-06T03:25:16,1633358559.37724,2021-10-04T17:42:39
315966322,670231,1521836,0.003662109375,7.059999942779541,198,10,0,1980-01-06T03:25:22,1633358565.716157,2021-10-04T17:42:45
315966329,978092,1529144,nan,nan,4,10,0,1980-01-06T03:25:29,1633358572.65568,2021-10-04T17:42:52
315966337,280206,1536446,0.003662109375,7.136000156402588,66,10,0,1980-01-06T03:25:37,1633358578.4756808,2021-10-04T17:42:58
315966344,567484,1543733,0.0018310546875,7.052000045776367,134,10,0,1980-01-06T03:25:44,1633358585.3963718,2021-10-04T17:43:05
315966350,437335,1549603,0.003662109375,7.015999794006348,180,10,0,1980-01-06T03:25:50,1633358591.715744,2021-10-04T17:43:11
315966357,717618,1556883,0.0018310546875,7.26800012588501,248,10,0,1980-01-06T03:25:57,1633358598.5558,2021-10-04T17:43:18
315966363,607458,1562773,0.003662109375,7.228000164031982,38,10,0,1980-01-06T03:26:03,1633358604.866389,2021-10-04T17:43:24
315966370,870124,1570036,0.0018310546875,7.188000202178955,106,10,0,1980-01-06T03:26:10,1633358611.7591999,2021-10-04T17:43:31
315966376,747331,1575913,0.003662109375,7.111999988555908,158,10,0,1980-01-06T03:26:16,1633358618.125768,2021-10-04T17:43:38
